domain,countryCode,LON,PageViewsEnglish,birthyear,birthstate,occupation,en_curid,numlangs,birthcity,AverageViews,TotalPageViews,countryName,HPI,countryCode3,PageViewsNonEnglish,name,L_star,gender,industry,StdDevPageViews,continentName,LAT,wikiquote name
SCIENCE & TECHNOLOGY,GB,-4.76415,2831062,1736,,INVENTOR,16142,102,Greenock,79824.57843,8142107,UNITED KINGDOM,27.99138213,GBR,5311045,James Watt,12.92294815,Male,INVENTION,31909.49913,Europe,55.94957,James Watt
INSTITUTIONS,GB,-4.04408,158676,1736,,POLITICIAN,224654,26,Ruthven,13686.15385,355840,United Kingdom,23.33320456,GBR,197164,James Macpherson,7.799406085,Male,GOVERNMENT,839.8070417,Europe,57.06778,James Macpherson
SCIENCE & TECHNOLOGY,FR,0.16,574381,1736,,PHYSICIST,211439,62,Angoul‰ö_‰ã¢me,41214.19355,2555280,France,25.88157904,FRA,1980899,Charles-Augustin de Coulomb,8.331269938,Male,NATURAL SCIENCES,12070.38142,Europe,45.65,Charles-Augustin de Coulomb
SCIENCE & TECHNOLOGY,IT,7.7,779811,1736,,MATHEMATICIAN,87793,62,Turin,34677.1129,2149981,ITALY,26.08552492,ITA,1370170,Joseph Louis Lagrange,10.90486162,Male,MATH,7498.348529,Europe,45.066667,Joseph Louis Lagrange
INSTITUTIONS,US,-71.005,12292725,1735,MA,POLITICIAN,10410626,104,Boston,147319.1346,15321190,UNITED STATES,25.61423876,USA,3028465,John Adams,3.057230472,Male,GOVERNMENT,89212.80243,North America,42.206,John Adams
HUMANITIES,GB,-1.660924,1210414,1733,,PHILOSOPHER,40176,53,Birstall,43145.54717,2286714,UNITED KINGDOM,25.2724726,GBR,1076300,Joseph Priestley,7.030720183,Male,PHILOSOPHY,7845.92879,Europe,53.734309,Joseph Priestley
HUMANITIES,DE,9.8975,66210,1733,,WRITER,204040,34,Achstetten,19230.55882,653839,Germany,23.80867146,DEU,587629,Christoph Martin Wieland,4.731322705,Male,LANGUAGE,2285.492362,Europe,48.259722,Christoph Martin Wieland
SCIENCE & TECHNOLOGY,GB,,676906,1733,,INVENTOR,313164,31,Preston,32922.32258,1020592,United Kingdom,22.77645219,GBR,343686,Richard Arkwright,4.398598475,Male,INVENTION,4965.024442,Europe,,Richard Arkwright
INSTITUTIONS,US,-76.8,23156190,1732,VA,POLITICIAN,11968,134,Westmoreland County,259988.6343,34838477,UNITED STATES,28.04597423,USA,11682287,George Washington,5.28862976,Male,GOVERNMENT,154475.241,North America,38.11,George Washington
HUMANITIES,FR,2.3508,275791,1732,,WRITER,62017,40,Paris,42252.125,1690085,FRANCE,24.77301108,FRA,1414294,Pierre de Beaumarchais,5.288013278,Male,LANGUAGE,7145.859927,Europe,48.8567,Pierre Beaumarchais
ARTS,AT,16.85,3649434,1732,,COMPOSER,16094,83,Rohrau,134005.2169,11122433,AUSTRIA,28.08079984,AUT,7472999,Joseph Haydn,11.90702194,Male,MUSIC,42488.88029,Europe,48.066667,Joseph Haydn
PUBLIC FIGURE,US,-77,1420596,1731,VA,COMPANION,161547,40,Williamsburg,43634,1745360,United States,22.69955214,USA,324764,Martha Washington,2.797560689,Female,COMPANIONS,7147.444525,North America,37.51,Martha Washington
SCIENCE & TECHNOLOGY,GB,-0.81,504640,1731,,BIOLOGIST,9299,34,Newark-on-Trent,27607.14706,938643,UNITED KINGDOM,23.92037347,GBR,434003,Erasmus Darwin,6.496145278,Male,NATURAL SCIENCES,2990.819752,Europe,53.0765,Erasmus Darwin
SCIENCE & TECHNOLOGY,FR,7.2663,733001,1731,,PHYSICIST,102338,55,Nice,34550.8,1900294,FRANCE,25.61481438,FRA,1167293,Henry Cavendish,10.24363497,Male,NATURAL SCIENCES,7631.212429,Europe,43.7034,Henry Cavendish
HUMANITIES,IE,-7.766667,542566,1730,,WRITER,58038,36,Ballymahon,21446.88889,772088,Ireland,23.10631649,IRL,229522,Oliver Goldsmith,4.23368951,Male,LANGUAGE,2031.535659,Europe,53.566667,Oliver Goldsmith
INSTITUTIONS,RU,37.616667,493093,1730,,MILITARY PERSONNEL,339963,44,Moscow,30826.56818,1356369,Russia,25.49963537,RUS,863276,Alexander Suvorov,12.49922193,Male,MILITARY,4423.538531,Europe,55.75,Alexander Suvorov
INSTITUTIONS,IE,-6.259722,2809396,1729,,POLITICIAN,10030,50,Dublin,87206.74,4360337,IRELAND,25.5065201,IRL,1550941,Edmund Burke,5.356125212,Male,GOVERNMENT,12386.76026,Europe,53.347778,Edmund Burke
HUMANITIES,DE,12.2424408,384313,1729,,PHILOSOPHER,44893,31,Dessau,32284.16129,1000809,Germany,24.49864152,DEU,616496,Moses Mendelssohn,7.308616464,Male,PHILOSOPHY,2619.486182,Europe,51.8222431,Moses Mendelssohn
HUMANITIES,DE,14.1,425610,1729,,WRITER,12305,50,Kamenz,59323.18,2966159,GERMANY,25.798537,DEU,2540549,Gotthold Ephraim Lessing,5.895734256,Male,LANGUAGE,11345.6727,Europe,51.266667,Gotthold Ephraim Lessing
INSTITUTIONS,PL,14.548056,2788013,1729,,NOBLEMAN,44240,82,Szczecin,139119.7317,11407818,POLAND,27.46594473,POL,8619805,Catherine II of Russia,9.43282165,Female,GOVERNMENT,73317.87534,Europe,53.4325,Catherine II of Russia
SCIENCE & TECHNOLOGY,FR,-0.58,242388,1728,,CHEMIST,457616,31,Bordeaux,17741.06452,549973,FRANCE,23.63664175,FRA,307585,Joseph Black,7.91215868,Male,NATURAL SCIENCES,1845.711749,Europe,44.84,Joseph Black
SCIENCE & TECHNOLOGY,FR,7.34,177089,1728,,MATHEMATICIAN,93085,32,Alsace,15888.03125,508417,France,24.17180912,FRA,331328,Johann Heinrich Lambert,9.557482228,Male,MATH,1341.99877,Europe,47.75,Johann Heinrich Lambert
ARTS,GB,0.72815,867418,1727,,PAINTER,31126,42,Sudbury,34684.83333,1456763,UNITED KINGDOM,24.37962207,GBR,589345,Thomas Gainsborough,5.842845559,Male,FINE ARTS,4469.489454,Europe,52.0417,Thomas Gainsborough
SCIENCE & TECHNOLOGY,FR,2.3508,534,1727,,ECONOMIST,156024,31,Paris,10215.35484,316676,FRANCE,23.27957088,FRA,316142,"Anne Robert Jacques Turgot, Baron de Laune",10.38567026,Male,SOCIAL SCIENCES,2054.307488,Europe,48.8567,Anne Robert Jacques Turgot
SCIENCE & TECHNOLOGY,GB,-3.188889,771564,1726,,GEOLOGIST,15965,38,Edinburgh,31625.44737,1201767,UNITED KINGDOM,23.45018639,GBR,430203,James Hutton,4.480483849,Male,NATURAL SCIENCES,4742.094324,Europe,55.953056,James Hutton
HUMANITIES,IT,12.335833,3437285,1725,,WRITER,231699,61,Venice,139034.7541,8481120,ITALY,27.40663414,ITA,5043835,Giacomo Casanova,9.609861318,Male,LANGUAGE,25909.27358,Europe,45.4375,Giacomo Casanova
HUMANITIES,DE,11.147222,74132,1724,,WRITER,216661,28,Quedlinburg,20607,576996,GERMANY,24.01003819,DEU,502864,Friedrich Gottlieb Klopstock,5.871517612,Male,LANGUAGE,1475.484704,Europe,51.791667,Friedrich Gottlieb Klopstock
HUMANITIES,RU,20.516667,8098385,1724,,PHILOSOPHER,14631,125,Kaliningrad,229960.2,28745025,Russia,29.68821634,RUS,20646640,Immanuel Kant,12.64372625,Male,PHILOSOPHY,99219.88076,Europe,54.716667,Immanuel Kant
ARTS,GB,-4.051,622441,1723,,PAINTER,15826,37,Plympton,28138.89189,1041139,UNITED KINGDOM,24.08058099,GBR,418698,Joshua Reynolds,5.782744031,Male,FINE ARTS,2695.21891,Europe,50.386,Joshua Reynolds
SCIENCE & TECHNOLOGY,GB,-3.16737,7303414,1723,,ECONOMIST,1814,111,Kirkcaldy,183744.7477,20395667,UNITED KINGDOM,29.01054945,GBR,13092253,Adam Smith,10.31385132,Male,SOCIAL SCIENCES,63839.10625,Europe,56.11073,Adam Smith
HUMANITIES,DE,8.133333,268016,1723,,PHILOSOPHER,195759,40,Edesheim,16781.975,671279,Germany,23.92101236,DEU,403263,Baron d'Holbach,9.996288121,Male,PHILOSOPHY,3668.924017,Europe,49.266667,Baron d'Holbach
INSTITUTIONS,US,-71.063611,3299030,1722,MA,POLITICIAN,15124855,31,Boston,122439.4194,3795622,UNITED STATES,22.49529733,USA,496592,Samuel Adams,2.065509702,Male,GOVERNMENT,17063.91622,North America,42.358056,Samuel Adams
PUBLIC FIGURE,FR,2.3508,2049686,1721,,COMPANION,194128,42,Paris,127294.9762,5346389,FRANCE,26.37074022,FRA,3296703,Madame de Pompadour,9.192236246,Female,COMPANIONS,20008.25417,Europe,48.8567,Madame de Pompadour
INSTITUTIONS,GB,-0.116667,382937,1717,,POLITICIAN,13447,26,Kingdom of Great Britain,26807.30769,696990,United Kingdom,22.78955917,GBR,314053,"Horace Walpole, 4th Earl of Orford",5.140231687,Male,GOVERNMENT,3119.847712,Europe,51.5,Horace Walpole
SCIENCE & TECHNOLOGY,FR,2.3508,329411,1717,,MATHEMATICIAN,51182,49,Paris,29662.67347,1453471,FRANCE,25.07256486,FRA,1124060,Jean le Rond d'Alembert,11.7918147,Male,MATH,10266.52992,Europe,48.8567,Jean le Rond d'Alembert
ARTS,DE,11.316667,573103,1714,,COMPOSER,58237,47,Weimar,31304.76596,1471324,GERMANY,25.57893995,DEU,898221,Carl Philipp Emanuel Bach,10.21779651,Male,MUSIC,4190.259651,Europe,50.983333,Carl Philipp Emanuel Bach
HUMANITIES,IE,-7.7116,458764,1713,,WRITER,17988,32,Clonmel,30671.34375,981483,Ireland,24.68457326,IRL,522719,Laurence Sterne,7.534297512,Male,LANGUAGE,2002.177776,Europe,52.3539,Laurence Sterne
HUMANITIES,FR,5.3339,1515211,1713,,WRITER,8199,75,Langres,92226.12,6916959,France,27.41478565,FRA,5401748,Denis Diderot,10.23248953,Male,LANGUAGE,30264.58625,Europe,47.8633,Denis Diderot
HUMANITIES,CH,6.15,6925275,1712,,PHILOSOPHER,15941,106,Geneva,249048.8019,26399173,SWITZERLAND,29.16282153,CHE,19473898,Jean-Jacques Rousseau,11.27913314,Male,PHILOSOPHY,113226.3828,Europe,46.2,Jean-Jacques Rousseau
HUMANITIES,DE,13.4,1523508,1712,,WRITER,99613,68,Kingdom of Prussia,57612.45588,3917647,Germany,26.08295033,DEU,2394139,Frederick II of Prussia,9.645021724,Male,LANGUAGE,24653.61936,Europe,52.51666667,Frederick II of Prussia
HUMANITIES,GB,-3.188889,4936132,1711,,PHILOSOPHER,7925,81,Edinburgh,139335.3704,11286165,UNITED KINGDOM,27.81851681,GBR,6350033,David Hume,8.251596656,Male,PHILOSOPHY,33925.90216,Europe,55.953056,David Hume
SCIENCE & TECHNOLOGY,HR,18.108333,180860,1711,,ASTRONOMER,23747676,27,Dubrovnik,20265.40741,547166,CROATIA,22.99074375,HRV,366306,Roger Joseph Boscovich,8.295594399,Male,NATURAL SCIENCES,3972.241349,Europe,42.640278,Roger Joseph Boscovich
INSTITUTIONS,CN,116.383333,917245,1711,,POLITICIAN,265949,33,Beijing,96050.51515,3169667,CHINA,24.93840651,CHN,2252422,Qianlong Emperor,7.397303349,Male,GOVERNMENT,21991.39583,Asia,39.916667,Qianlong Emperor
HUMANITIES,GB,-1.82653,2809830,1709,,WRITER,48594,44,Lichfield,84520.86364,3718918,UNITED KINGDOM,24.61398271,GBR,909088,Samuel Johnson,3.367750831,Male,LANGUAGE,8785.783463,Europe,52.6835,Samuel Johnson
INSTITUTIONS,GB,-0.1333,44630,1708,,POLITICIAN,33632,31,London,4898.903226,151866,UNITED KINGDOM,21.70010092,GBR,107236,"William Pitt, 1st Earl of Chatham",10.25332856,Male,GOVERNMENT,1676.890391,Europe,51.4995,"William Pitt, 1st Earl of Chatham"
HUMANITIES,GB,-2.7653,798837,1707,,WRITER,13546,42,Sharpham,31049.7619,1304090,UNITED KINGDOM,24.27352368,GBR,505253,Henry Fielding,5.708767102,Male,LANGUAGE,3912.795797,Europe,51.1356,Henry Fielding
SCIENCE & TECHNOLOGY,FR,4.3378,19627,1707,,BIOLOGIST,360039,41,Montbard,20752,850832,France,23.8563803,FRA,831205,"Georges-Louis Leclerc, Comte de Buffon",5.367803025,Male,NATURAL SCIENCES,5850.251781,Europe,47.6236,"Georges-Louis Leclerc, Comte de Buffon"
SCIENCE & TECHNOLOGY,CH,7.6,4519620,1707,,MATHEMATICIAN,17902,108,Basel,124957.5741,13495418,SWITZERLAND,26.22234371,CHE,8975798,Leonhard Euler,13.58198126,Male,MATH,626849.9691,Europe,47.566667,Leonhard Euler
HUMANITIES,IT,12.335833,274291,1707,,WRITER,5790,52,Venice,39076.36538,2031971,ITALY,25.70735922,ITA,1757680,Carlo Goldoni,7.884097355,Male,LANGUAGE,8645.395721,Europe,45.4375,Carlo Goldoni
SCIENCE & TECHNOLOGY,SE,14.202,2541141,1707,,BIOLOGIST,5233,123,R‰ö_‰Û¢shult,74882.84553,9210590,SWEDEN,28.28512565,SWE,6669449,Carl Linnaeus,13.81097176,Male,NATURAL SCIENCES,46791.74675,Europe,56.618,Carl Linnaeus
INSTITUTIONS,US,-71.063611,17704591,1706,MA,POLITICIAN,3986,88,Boston,334909.7045,29472054,UNITED STATES,28.08670539,USA,11767463,Benjamin Franklin,5.758468974,Male,GOVERNMENT,96325.30353,North America,42.358056,Benjamin Franklin
INSTITUTIONS,GB,-0.8167,2554747,1703,,RELIGIOUS FIGURE,42411,37,London,95977.75676,3551177,UNITED KINGDOM,24.38118235,GBR,996430,John Wesley,3.496447276,Male,RELIGION,10276.3751,Europe,53.5167,John Wesley
SCIENCE & TECHNOLOGY,NL,6.566667,795871,1700,,PHYSICIST,46784,56,Groningen,40671.55357,2277607,NETHERLANDS,25.83825844,NLD,1481736,Daniel Bernoulli,9.060803785,Male,NATURAL SCIENCES,9015.992381,Europe,53.216667,Daniel Bernoulli
SCIENCE & TECHNOLOGY,FR,-2.0075,102782,1698,,MATHEMATICIAN,196221,29,Saint-Malo,11383.06897,330109,France,23.66346987,FRA,227327,Pierre Louis Maupertuis,9.946169689,Male,MATH,1007.547403,Europe,48.6481,Pierre Louis Maupertuis
HUMANITIES,IT,12.5,121633,1698,,WRITER,214006,32,Rome,16945.28125,542249,ITALY,23.91215355,ITA,420616,Pietro Metastasio,7.476451096,Male,LANGUAGE,1980.757525,Europe,41.9,Pietro Metastasio
ARTS,GB,-0.1275,1334937,1697,,ARTIST,103020,48,London,43351.35417,2080865,UNITED KINGDOM,24.76412389,GBR,745928,William Hogarth,5.184032886,Male,FINE ARTS,5994.293863,Europe,51.507222,William Hogarth
HUMANITIES,FR,2.3508,8312132,1694,,WRITER,32375,112,Paris,246719.8571,27632624,FRANCE,29.27322448,FRA,19320492,Voltaire,9.941170664,Male,LANGUAGE,102250.7986,Europe,48.8567,Voltaire
HUMANITIES,GB,-1.535,410568,1689,,WRITER,65140,28,Mackworth,29614.28571,829200,United Kingdom,23.99295876,GBR,418632,Samuel Richardson,6.252000842,Male,LANGUAGE,2076.357367,Europe,52.935,Samuel Richardson
HUMANITIES,GB,1.52361,2058195,1688,,WRITER,48344,51,London,61828.64706,3153261,United Kingdom,25.41981971,GBR,1095066,Alexander Pope,4.996167872,Male,LANGUAGE,7233.164135,Europe,51.10889,Alexander Pope
HUMANITIES,SE,18.068611,1000751,1688,,PHILOSOPHER,224173,42,Stockholm,48317.69048,2029343,SWEDEN,25.48944143,SWE,1028592,Emanuel Swedenborg,8.002716654,Male,PHILOSOPHY,5379.846794,Europe,59.329444,Emanuel Swedenborg
INSTITUTIONS,IR,,501012,1688,,POLITICIAN,23386500,38,Dargaz,29823,1133274,Iran,23.86886557,IRN,632262,Nader Shah,8.340815902,Male,GOVERNMENT,8804.726447,Asia,,Nader Shah
HUMANITIES,IE,-7.2561,1181115,1685,,PHILOSOPHER,11958,61,Kilkenny,45852.2459,2796987,IRELAND,26.20730079,IRL,1615872,George Berkeley,8.777646813,Male,PHILOSOPHY,9111.840013,Europe,52.6477,George Berkeley
ARTS,DE,10.320556,8852148,1685,,COMPOSER,9906294,144,Eisenach,206622.5972,29753654,Germany,30.16719654,DEU,20901506,Johann Sebastian Bach,14.34111507,Male,MUSIC,92194.10877,Europe,50.976111,Johann Sebastian Bach
ARTS,DE,11.966667,3572171,1685,,COMPOSER,12775,93,Halle,115240.6774,10717383,Germany,28.28568236,DEU,7145212,George Frideric Handel,11.55120303,Male,MUSIC,38760.12176,Europe,51.483333,George Frideric Handel
ARTS,IT,14.258333,756077,1685,,COMPOSER,44656,52,Naples,38031.71154,1977649,ITALY,26.26278848,ITA,1221572,Domenico Scarlatti,10.67654333,Male,MUSIC,4777.547802,Europe,40.845,Domenico Scarlatti
SCIENCE & TECHNOLOGY,GB,,195961,1685,,MATHEMATICIAN,210429,30,Edmonton,16421.83333,492655,United Kingdom,24.11654226,GBR,296694,Brook Taylor,8.819908159,Male,MATH,1178.264011,Europe,,Brook Taylor
ARTS,FR,5.0428,490937,1683,,COMPOSER,152682,49,Dijon,35149.40816,1722321,FRANCE,25.89051778,FRA,1231384,Jean-Philippe Rameau,10.33372161,Male,MUSIC,5574.972441,Europe,47.2906,Jean-Philippe Rameau
INSTITUTIONS,DE,9.698333,3211782,1683,,POLITICIAN,46389,55,Hanover,79421.47273,4368181,Germany,24.44988817,DEU,1156399,George II of Great Britain,3.525379903,Male,GOVERNMENT,21474.18646,Europe,52.391667,George II of Great Britain
HUMANITIES,PL,17.033333,12227,1679,,PHILOSOPHER,204122,34,Wroc‰äöÌàaw,9612.117647,326812,POLAND,23.75839391,POL,314585,Christian Wolff,7.002392882,Male,PHILOSOPHY,1080.905637,Europe,51.1,Christian Wolff
ARTS,IT,12.335833,4300266,1678,,COMPOSER,1425,103,Venice,154078.8058,15870117,ITALY,27.8898214,ITA,11569851,Antonio Vivaldi,13.57765229,Male,MUSIC,182505.7612,Europe,45.4375,Antonio Vivaldi
INSTITUTIONS,GB,0.654202,865642,1676,,PUBLIC WORKER,50526,50,Houghton,27497.54,1374877,UNITED KINGDOM,24.58510996,GBR,509235,Robert Walpole,5.778224614,Male,GOVERNMENT,3933.10904,Europe,52.827402,Robert Walpole
HUMANITIES,GB,-1.767,448914,1672,,WRITER,163645,35,Milston,19932.05714,697622,United Kingdom,23.52711067,GBR,248708,Joseph Addison,5.189672416,Male,LANGUAGE,1780.275311,Europe,51.207,Joseph Addison
INSTITUTIONS,RU,37.616667,2353926,1672,,POLITICIAN,44356,98,Moscow,107721.4898,10556706,Russia,27.79339491,RUS,8202780,Peter I of Russia,9.097268738,Male,GOVERNMENT,61202.92024,Europe,55.75,Peter I of Russia
HUMANITIES,IE,-6.259722,2867465,1667,,WRITER,15614,73,Dublin,75717.9726,5527412,IRELAND,26.92332039,IRL,2659947,Jonathan Swift,8.453282081,Male,LANGUAGE,17350.71253,Europe,53.347778,Jonathan Swift
INSTITUTIONS,GB,-0.1375,7806,1665,,POLITICIAN,46684,54,London,22433.46296,1211407,United Kingdom,25.84359813,GBR,1203601,Anne of Great Britain,15.1400258,Female,GOVERNMENT,6738.920308,Europe,51.504722,Anne of Great Britain
HUMANITIES,GB,-0.1275,1913933,1660,,WRITER,8193,74,London,68494.05405,5068560,UNITED KINGDOM,27.47429344,GBR,3154627,Daniel Defoe,12.49335603,Male,LANGUAGE,16531.33324,Europe,51.507222,Daniel Defoe
ARTS,GB,-0.1333,1371963,1659,,COMPOSER,14135,48,London,64638.6875,3102657,UNITED KINGDOM,26.17661639,GBR,1730694,Henry Purcell,8.213604318,Male,MUSIC,8684.677663,Europe,51.4995,Henry Purcell
SCIENCE & TECHNOLOGY,GB,-0.07663,785200,1656,,ASTRONOMER,36858805,66,Haggerston,23497.42424,1550830,United Kingdom,24.1486193,GBR,765630,Edmond Halley,9.479068126,Male,NATURAL SCIENCES,23297.48273,Europe,51.53463,Edmond Halley
INSTITUTIONS,NL,4.313035,4693463,1650,,POLITICIAN,47387,56,The Hague,113940.3036,6380657,Netherlands,25.2421712,NLD,1687194,William III of England,3.716019511,Male,GOVERNMENT,23823.77448,Europe,52.079631,William III of England
SCIENCE & TECHNOLOGY,FR,1.3717,145787,1647,,INVENTOR,81861,36,Chitenay,23586.94444,849130,France,25.09874804,FRA,703343,Denis Papin,10.17944307,Male,INVENTION,2702.391857,Europe,47.4981,Denis Papin
HUMANITIES,FR,1.3942,224228,1647,,PHILOSOPHER,308126,36,Carla-Bayle,19016.25,684585,France,24.48364325,FRA,460357,Pierre Bayle,9.767612399,Male,PHILOSOPHY,2531.221296,Europe,43.1514,Pierre Bayle
SCIENCE & TECHNOLOGY,DE,12.383333,952899,1646,,MATHEMATICIAN,12281,106,Leipzig,68821.64151,7295094,Germany,28.19353844,DEU,6342195,Gottfried Wilhelm von Leibniz,13.487763,Male,MATH,37059.63301,Europe,51.333333,Gottfried Leibniz
INSTITUTIONS,GB,-0.1275,2351651,1644,,POLITICIAN,19723957,35,London,81173.65714,2841078,United Kingdom,23.02312466,GBR,489427,William Penn,2.465400973,Male,GOVERNMENT,11876.71402,Europe,51.507222,William Penn
HUMANITIES,JP,,704380,1644,,WRITER,90625,101,Iga-Ueno,30502.9901,3080802,Japan,27.44016426,JPN,2376422,Basho,7.491178443,Male,LANGUAGE,6618.088245,Asia,,Matsuo Bashō
SCIENCE & TECHNOLOGY,GB,-0.62877,21655482,1642,,PHYSICIST,14627,191,Woolsthorpe-by-Colsterworth,313659.9424,59909049,UNITED KINGDOM,30.28886726,GBR,38253567,Isaac Newton,11.08877577,Male,NATURAL SCIENCES,337188.2398,Europe,52.809863,Isaac Newton
HUMANITIES,FR,3.1239,528543,1639,,WRITER,52201,58,La Fert‰ö_å©-Milon,65617.17241,3805796,France,26.35294752,FRA,3277253,Jean Racine,6.11650283,Male,LANGUAGE,15832.48248,Europe,49.1783,Jean Racine
INSTITUTIONS,FR,2.096389,7357521,1638,,POLITICIAN,18553,89,Paris,285747.7978,25431554,France,28.98142808,FRA,18074033,Louis XIV of France,9.976394725,Male,GOVERNMENT,105622.3642,Europe,48.898056,Louis XIV of France
HUMANITIES,FR,2.3508,166548,1638,,PHILOSOPHER,174019,27,Paris,23500.07407,634502,FRANCE,23.8624683,FRA,467954,Nicolas Malebranche,7.724703074,Male,PHILOSOPHY,2679.057209,Europe,48.8567,Nicolas Malebranche
SCIENCE & TECHNOLOGY,GB,-1.524884,3130843,1635,,PHYSICIST,49720,65,Freshwater,125148.0615,8134624,United Kingdom,26.79039463,GBR,5003781,Robert Hooke,6.260751203,Male,NATURAL SCIENCES,38564.68995,Europe,50.682566,Robert Hooke
INSTITUTIONS,GB,-0.1375,4150867,1633,,POLITICIAN,5243711,58,London,98626.44828,5720334,United Kingdom,25.40389066,GBR,1569467,James II of England,3.577134511,Male,GOVERNMENT,17416.27648,Europe,51.504722,James II of England
HUMANITIES,GB,1.52361,1309775,1633,,WRITER,27808,37,London,46019.78378,1702732,United Kingdom,23.2821842,GBR,392957,Samuel Pepys,3.131156328,Male,LANGUAGE,6048.694951,Europe,51.10889,Samuel Pepys
HUMANITIES,GB,-2.7606,10436206,1632,,PHILOSOPHER,16143,99,Wrington,232941.9798,23061256,UNITED KINGDOM,28.74251551,GBR,12625050,John Locke,8.152771407,Male,PHILOSOPHY,78118.15508,Europe,51.3617,John Locke
ARTS,GB,-2.171,1101907,1632,,ARCHITECT,52946,48,East Knoyle,36193.39583,1737283,UNITED KINGDOM,24.81732191,GBR,635376,Christopher Wren,5.848865037,Male,DESIGN,5219.147683,Europe,51.074,Christopher Wren
ARTS,NL,4.366667,2774182,1632,,PAINTER,43311,74,Delft,130381.7838,9648252,NETHERLANDS,28.08991566,NLD,6874070,Johannes Vermeer,11.08563596,Male,FINE ARTS,34735.28657,Europe,52.016667,Johannes Vermeer
HUMANITIES,NL,4.9,2969652,1632,,PHILOSOPHER,3408,84,Amsterdam,103413.9762,8686774,NETHERLANDS,28.01430167,NLD,5717122,Baruch Spinoza,11.33574492,Male,PHILOSOPHY,32562.67238,Europe,52.366667,Baruch Spinoza
HUMANITIES,GB,-0.53,883952,1631,,WRITER,59378,37,Aldwincle,33127.64865,1225723,UNITED KINGDOM,23.86032114,GBR,341771,John Dryden,4.045501805,Male,LANGUAGE,2755.042908,Europe,52.41,John Dryden
INSTITUTIONS,GB,-0.1375,5846136,1630,,POLITICIAN,46688,59,London,131751.9661,7773366,United Kingdom,25.58528402,GBR,1927230,Charles II of England,3.34477679,Male,GOVERNMENT,23188.12759,Europe,51.504722,Charles II of England
SCIENCE & TECHNOLOGY,GB,-0.1275,158936,1630,,MATHEMATICIAN,97805,32,London,13094.40625,419021,UNITED KINGDOM,23.79094018,GBR,260085,Isaac Barrow,7.923869677,Male,MATH,1303.814755,Europe,51.507222,Isaac Barrow
SCIENCE & TECHNOLOGY,NL,4.316667,926566,1629,,PHYSICIST,42127,76,The Hague,38139.94737,2898636,NETHERLANDS,27.00378766,NLD,1972070,Christiaan Huygens,12.68427401,Male,NATURAL SCIENCES,10482.56752,Europe,52.083333,Christiaan Huygens
HUMANITIES,GB,-0.4648,915833,1628,,WRITER,39661,34,Elstow,39878.5,1355869,UNITED KINGDOM,24.02790355,GBR,440036,John Bunyan,4.623018119,Male,LANGUAGE,3504.351981,Europe,52.1069,John Bunyan
HUMANITIES,FR,2.3508,894154,1628,,WRITER,87644,57,Paris,86485.5614,4929677,FRANCE,26.86430153,FRA,4035523,Charles Perrault,9.126057495,Male,LANGUAGE,22674.70389,Europe,48.8567,Charles Perrault
SCIENCE & TECHNOLOGY,IE,-7.933,1934348,1627,,CHEMIST,50237,69,Lismore,65473.33333,4517660,IRELAND,26.56089908,IRL,2583312,Robert Boyle,7.113042764,Male,NATURAL SCIENCES,17030.94906,Europe,52.139,Robert Boyle
SCIENCE & TECHNOLOGY,GB,0.566,251068,1627,,BIOLOGIST,15596,26,Black Notley,21205.42308,551341,UNITED KINGDOM,22.45458622,GBR,300273,John Ray,4.951799866,Male,NATURAL SCIENCES,3848.273729,Europe,51.8519,John Ray
INSTITUTIONS,IN,,3951397,1627,,POLITICIAN,149337,33,Shivneri,141050.5152,4654667,India,22.47421179,IND,703270,Shivaji,2.002488899,Male,GOVERNMENT,38296.97234,Asia,,Shivaji
